ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ2,2,50,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,99,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ2,2,150,27,0.6486382369200389,0.42380293846130374,0.41855941077073416,0.5583290266990661,0.490494360824426,0.5079647947351138,0.08684161443890086
ARQ2,2,199,27,0.5643740007326231,0.6905383725262167,0.45041503498901675,0.5790838461425436,0.30353790564677824,0.5175898320074357,0.13131043402449497
ARQ2,2,250,27,0.6916527590751648,0.6157566573619843,0.4161573404073715,0.5059869365692139,0.616057260274887,0.5691221907377243,0.09672199353031691
ARQ2,2,299,27,0.6912693663438161,0.37991586794455845,0.36766641020774843,0.39758016337951024,0.4251630429426829,0.4523189701636632,0.12102837543656934
ARQ2,2,350,27,0.5809610208385011,0.691790862980052,0.5941408854773921,0.5140659462692391,0.6079859713203887,0.5977889373771146,0.05700239962675865
ARQ2,2,399,27,0.45715272583459554,0.6918181015136546,0.5217249630985403,0.35730161086509105,0.40745622815942406,0.4870907258942611,0.11592754648644468
ARQ2,2,450,27,0.3657143201711959,0.6062738542008189,0.6044583858641903,0.5280118431665201,0.6481509419669093,0.5505218690739269,0.10020918017904973
ARQ2,2,499,27,0.44426674699783325,0.5633618366718293,0.5580370779037476,0.2936229957342148,0.2985562220811844,0.43156897587776194,0.11852953934616477
ARQ2,2,550,27,0.21857255141843449,0.3907576196572997,0.31318113560026345,0.5240490133112127,0.6189034402370452,0.4130927520448511,0.1435190781599679
ARQ2,2,600,27,0.370760016143322,0.6366153615713119,0.6912994682788849,0.4614517068862915,0.6465423023700714,0.5613337710499764,0.12338044977885759
ARQ2,2,649,27,0.5465572681448875,0.6918037112699736,0.6910518210962278,0.49800556323943884,0.4107658232844204,0.5676368374069896,0.11004548915629099
ARQ2,2,700,27,0.5300973680615425,0.25969673827290535,0.505574332177639,0.5717194274067878,0.45350568801164626,0.4641187107861042,0.10913353753701092
ARQ2,2,749,27,0.6913282726412622,0.36115513087433077,0.4974619854833478,0.4426000270052491,0.5318461132940845,0.5048783058596549,0.10961823717204741
ARQ2,2,800,27,0.5421663850545884,0.44768510699272157,0.6914445042610169,0.5330184501409531,0.5357078391313553,0.5500044571161271,0.07877675981966982
ARQ2,2,849,27,0.6917794586342072,0.3891707118426528,0.5295277836723863,0.43475518382598305,0.5386426629864167,0.5167751601923292,0.10418972436758689
ARQ2,2,900,27,0.4314582297205925,0.38673301458358766,0.5035709595680237,0.6274632281064987,0.6910525697469712,0.5280556003451347,0.11519766610762067
ARQ2,2,949,27,0.6916524542952484,0.5707027147401054,0.6379570736075347,0.5309121704326486,0.4915214889454392,0.5845491804041953,0.0721752300485719
ARQ2,2,1000,27,0.4771062582731247,0.6593700134754181,0.6914099204540253,0.3858575904369354,0.3266505651175976,0.5080788695514202,0.14512949929107757
ARQ2,2,1049,27,0.691462733064379,0.5752767636662438,0.39717431437401546,0.5689585904280344,0.2586299161116282,0.49830046352886015,0.15224851617931542
ARQ4,4,50,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,99,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ4,4,150,53,0.3288152555624644,0.29371527805924413,0.4408008681734403,0.43124025533596677,0.41053625047206876,0.38102158152063687,0.05884638491860805
ARQ4,4,199,53,0.4993365721861322,0.12717527862469755,0.6011434431052088,0.14980598548474025,0.40390497416108095,0.3562732507123719,0.18857991334050708
ARQ4,4,250,53,0.44296445751190183,0.31554673850536347,0.4815800130367279,0.33900299382209775,0.487662642121315,0.4133513689994812,0.07231552368475448
ARQ4,4,299,53,0.5233377893765767,0.2753555886944135,0.3236618191252152,0.3939127031962077,0.45869549254576364,0.3949926785876353,0.08936756358570151
ARQ4,4,350,53,0.4127416901099376,0.24024704474414516,0.40504017141130233,0.27995643108828455,0.2759571702052385,0.3227885015117816,0.07169067620585727
ARQ4,4,399,53,0.4884668819438246,0.10996901781711363,0.3571212642398992,0.45241309937677887,0.5611928389932876,0.3938326204741808,0.15641165384020173
ARQ4,4,450,53,0.6317291196468657,0.3565698740756617,0.4735971459772734,0.4929183882422152,0.4785603622419644,0.4866749780367961,0.08745730264173446
ARQ4,4,499,53,0.33486202609539034,0.37911091119050977,0.39157297563552856,0.4777453241348267,0.4826777695417404,0.41319380131959915,0.05789627181477041
ARQ4,4,550,53,0.22817388827150517,0.32291310375387017,0.339200004122474,0.43694334680383856,0.22499058084054427,0.31044418475844643,0.0788100617852877
ARQ4,4,600,53,0.6149727296829224,0.40571902602911,0.32753551095724104,0.4059219659864903,0.3744547015428543,0.4257207868397236,0.09887054315053993
ARQ4,4,649,53,0.18988343294060558,0.5783706072273604,0.4659127177448448,0.48835942969409696,0.4004928185305464,0.42460380122749086,0.13045338489112082
ARQ4,4,700,53,0.39621515095233917,0.2288425472378731,0.3801430515944958,0.44335243314504624,0.4056527900695801,0.37084119459986686,0.0739779763871173
ARQ4,4,749,53,0.4165124011652492,0.2440266160764427,0.1358663492670683,0.6394723018753194,0.5936467758963041,0.4059048888560768,0.19444210446958154
ARQ4,4,800,53,0.30338087797164914,0.232988271266222,0.5615299940109253,0.46485497057437897,0.45512818187475207,0.40357645913958545,0.11874463321470798
ARQ4,4,849,53,0.3832579490458854,0.4373273013908172,0.3700919836481041,0.6072034757828044,0.2725833086209877,0.4140928036977197,0.11022102447311377
ARQ4,4,900,53,0.32143899708986284,0.3778964191675186,0.43624326944351194,0.2637632878124714,0.4677287971973419,0.3734141541421413,0.0742799700611096
ARQ4,4,949,53,0.17418740858446877,0.41991031394814543,0.2334493543460684,0.19985557895786357,0.3711707038137148,0.27971467193005217,0.0976452573958065
ARQ4,4,1000,53,0.23368192583322525,0.24795701637864112,0.4282164487242699,0.6908656591176987,0.38358518153429033,0.39686124631762504,0.16516534605508584
ARQ4,4,1049,53,0.3631982644399007,0.2602209270000458,0.4028888262453533,0.5459516264143445,0.2973900150685083,0.37392993183363055,0.09933110922130631
ARQ8,8,50,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,99,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ8,8,150,105,0.26333205689986544,0.5579685155550639,0.47885001748800277,0.38837812741597494,0.43936842292547224,0.42557942805687593,0.09824755343840796
ARQ8,8,199,105,0.31785238088674883,0.11325575087462837,0.29963622350788593,0.059643417138175746,0.1453936873518642,0.18715629195186062,0.10314857344961989
ARQ8,8,250,105,0.3096997846364975,0.39092650175094606,0.2092337690591812,0.3924699037075043,0.4076442587375641,0.34199484357833865,0.07472664627407066
ARQ8,8,299,105,0.2923990481098493,0.2616702109575272,0.19201173067092894,0.2506999571124713,0.2916990285118421,0.2576959950725238,0.03671421986697948
ARQ8,8,350,105,0.30578271955506414,0.3176632300656066,0.3427238437609795,0.22152500924391624,0.2176899845019365,0.2810769574255006,0.05160157263416097
ARQ8,8,399,105,0.2560796056474958,0.28857825136274323,0.19543980386920443,0.24551134214813547,0.2706186357969628,0.2512455277649084,0.0314311233628073
ARQ8,8,450,105,0.1938391408297868,0.32909001858361,0.19323677971827247,0.17463383052201398,0.2420624043561716,0.22657243480197095,0.0559109062525267
ARQ8,8,499,105,0.288588384270668,0.19443995052576066,0.31369891345500944,0.15817266714572906,0.31384544271230697,0.2537490716218948,0.06491803447067464
ARQ8,8,550,105,0.19423831389708954,0.3630653044039553,0.2139430513436144,0.24120163267309017,0.3446417041800239,0.2714180012995546,0.06918676431628751
ARQ8,8,600,105,0.4218929323554039,0.27170136451721194,0.20496634244918824,0.2737359508872032,0.17083678260445595,0.2686266745626926,0.08618770800370983
ARQ8,8,649,105,0.14416204994424767,0.27821868931481597,0.1933179089645727,0.536473052217326,0.18153805155819708,0.26674195039983184,0.14181904601146153
ARQ8,8,700,105,0.23389151737093924,0.19230387717485428,0.30440443351864815,0.16889148741960525,0.15397395499050617,0.21069305409491063,0.054078794992846006
ARQ8,8,749,105,0.21197183193447433,0.11603924952377782,0.19635562027726217,0.24200403829601325,0.3074803713047616,0.21477022226725778,0.0623403336593936
ARQ8,8,800,105,0.328079833984375,0.2238900478184223,0.30214532852172854,0.2119819812476635,0.24209110632538797,0.26163765957951546,0.04544902663678667
ARQ8,8,849,105,0.3345561367329036,0.2896172347191338,0.3841318412918911,0.056010175182997626,0.1567346440436684,0.24421000639411888,0.12072570150448435
ARQ8,8,900,105,0.1612639008462429,0.3194932249188423,0.11229869648814202,0.1466860955953598,0.25966504350304603,0.19988139227032664,0.07729534823901574
ARQ8,8,949,105,0.24153719547222247,0.1941269279088614,0.2611187775180025,0.17550571305009555,0.24213855404336498,0.22288543359850937,0.03241064338723117
ARQ8,8,1000,105,0.17165356650948524,0.262393988519907,0.17823970571160316,0.45428978621959687,0.2429219055175781,0.26189979049563405,0.10248678503536279
ARQ8,8,1049,105,0.21955839012350356,0.5413329124450683,0.24626938970316023,0.2849943921679542,0.08360311161904108,0.2751516392117454,0.14937535413157443
ARQ16,16,50,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,99,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ16,16,150,198,0.17272192250937224,0.09871137206132213,0.1540200391660134,0.12442361629257599,0.08140361517046889,0.12625611303995055,0.033774914977310604
ARQ16,16,199,198,0.005667784116429805,0.05293178924326621,0.03805986505666345,0.02041536916852297,0.030884834001748705,0.029591928317326228,0.01596684426760166
ARQ16,16,250,198,0.09821251299977303,0.1147823289334774,0.06628309407830238,0.07146242654323579,0.3936270169019699,0.1488734758913517,0.12365005218635644
ARQ16,16,299,198,0.07438128806650639,0.054511016458272936,0.0610763867944479,0.10468847448627154,0.25537361825195454,0.11000615681149066,0.0747033344112538
ARQ16,16,350,198,0.12141440152867228,0.33662278870614165,0.02792917262826465,0.018371280800137255,0.02440992771830951,0.10574951427630508,0.12153595940267481
ARQ16,16,399,198,0.02893768134701969,0.05429484665785965,0.021926241828814932,0.3370569335450803,0.006531209660399901,0.0897493826078349,0.12461248301360577
ARQ16,16,450,198,0.13935991917300014,0.03340207447454465,0.02809358204393524,0.03719988147175945,0.12718599345699877,0.07304829012404765,0.04940846013809574
ARQ16,16,499,198,0.024956966631114484,0.02493913658708334,0.00848354784026742,0.22719823245331644,0.07912845700979233,0.07294126810431481,0.08074030948222576
ARQ16,16,550,198,0.02114178669554266,0.07165695103732023,0.012415493542159145,0.05589485578238964,0.021208322869444435,0.03646348198537122,0.023073528234413596
ARQ16,16,600,198,0.3518002414703369,0.09563227191567421,0.09692953426390886,0.08082946635782719,0.027913031298667193,0.13062090906128285,0.11340873552857463
ARQ16,16,649,198,0.31734289358788675,0.02903099558871547,0.10507728675499968,0.062536491901366,0.14351632083774707,0.131500797734143,0.1006339854621192
ARQ16,16,700,198,0.019035993618890645,0.028162395860999823,0.03950806818902493,0.2979026468098164,0.05625870868563652,0.08817356263287365,0.10559784144396304
ARQ16,16,749,198,0.03543191288258428,0.022474312658691518,0.019614713031485258,0.0554106165872556,0.016202004800472306,0.029826711992097788,0.014352210952628888
ARQ16,16,800,198,0.038028445839881894,0.03020972549915314,0.05507238835096359,0.29521166123449805,0.0271553766541183,0.08913551951572299,0.10349240878420046
ARQ16,16,849,198,0.3677489324429325,0.3029402976977491,0.012387509662309818,0.021296338125993717,0.025239424823530924,0.1459225005505032,0.15607000571935178
ARQ16,16,900,198,0.052791055850684644,0.01602354707196355,0.10277370806783438,0.2634576554596424,0.02381383078172803,0.0917719594463706,0.09107431774355595
ARQ16,16,949,198,0.05040601570651217,0.24995705894774423,0.014023364020757517,0.25160141751381027,0.023794337316363486,0.11795643870103753,0.10910251060703904
ARQ16,16,1000,198,0.25895814891904595,0.0358510896936059,0.01953503946773708,0.09744390808045864,0.057628032267093655,0.09388324368558824,0.0865704677024863
ARQ16,16,1049,198,0.00784175033193259,0.6912036963871547,0.038435807682219006,0.07004952370410873,0.02877813462345373,0.16726178254577376,0.26273711255220433
ARQ32,32,50,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ32,32,99,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ32,32,150,395,0.003225083036425834,0.011029764553532004,0.0035282714781351386,0.004948018219438382,0.004029437963035889,0.00535211505011345,0.002898245792585894
ARQ32,32,199,395,0.0003414644667699846,0.0004114105490611219,0.004037719488438762,0.0025990995936488836,0.0007253753552668882,0.0016230138906371278,0.0014628501595852174
ARQ32,32,250,395,0.0039915041490457956,0.007697866776026786,0.0020766320726834236,0.012005260037258268,0.0067550495236646385,0.006505262511735782,0.0033960689019801064
ARQ32,32,299,395,0.26152753499142517,0.007538513028994203,0.0018362020334461704,0.0048654360948906595,0.001253632681715923,0.05540426376609442,0.10308630774381859
ARQ32,32,350,395,0.0028238107080165394,0.2500385407051947,0.004293073495575346,0.010930187626081144,0.0025500820857138396,0.054127138924116316,0.09800297169429988
ARQ32,32,399,395,0.005249317559497641,0.001731196758897513,0.004204409984745702,0.0020021492975529397,0.002636797316512443,0.003164774183441248,0.001349945488934627
ARQ32,32,450,395,0.007853525014907386,0.004161629449798668,0.004961803966547997,0.0018299834934615456,0.004224944251910907,0.004606377235325301,0.0019350426758673821
ARQ32,32,499,395,0.0018312277719378471,0.0013553029189351947,0.0028940741512924434,0.0039797351816669106,0.0029179784543812274,0.0025956636956427246,0.0009199398480348556
ARQ32,32,550,395,0.006604418319395997,0.003779245840004561,0.021789931387386538,0.003835681167600507,0.0027776935465887867,0.007757394052195277,0.007130839633266913
ARQ32,32,600,395,0.2401215833169408,0.00778572688694112,0.002796220985474065,0.014967122781090438,0.0033898536884225906,0.05381210153177381,0.09325621232457994
ARQ32,32,649,395,0.006070755144427402,0.007365521596778834,0.009091152010673504,0.0018368673824850435,0.0021403932392836437,0.005300937874729685,0.0028708770276091693
ARQ32,32,700,395,0.004626389329787344,0.0020870875392574816,0.020606436729431153,0.004932771085295826,0.0040036361978854984,0.007251264176331461,0.006750434355233048
ARQ32,32,749,395,0.003441545554158217,0.004154696618315599,0.0016471695804437536,0.003485346907123088,0.0019408063049140935,0.00293391299299095,0.0009689223232343971
ARQ32,32,800,395,0.0015869690367253497,0.005309801624389365,0.011354803692083805,0.002974012402119115,0.005207111010095105,0.0052865395530825475,0.00334261225712866
ARQ32,32,849,395,0.002270162346006902,0.00206307018889445,0.004907838863137865,0.004016222984956525,0.0011589374517255993,0.0028832463669442683,0.0013714527339633424
ARQ32,32,900,395,0.005986251512076705,0.001961134715238586,0.005829191191587597,0.0025431358063360675,0.2385426962072961,0.050972481886507014,0.09379954864679214
ARQ32,32,949,395,0.001583817346847423,0.0022785443415039414,0.003306824465739137,0.010560675212269966,0.2338479572450215,0.05031556372227639,0.09182238347473645
ARQ32,32,1000,395,0.0018314964475575834,0.008784465696662665,0.0026663062488660218,0.0019214573793578894,0.003912510294467211,0.003823247213382274,0.0025901368619370407
ARQ32,32,1049,395,0.001618782798427024,0.00487049375438974,0.0037639718414062546,0.003509976170469253,0.002418555243916455,0.003236355961721745,0.0011232981628410378
ARQ64,64,50,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,99,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ64,64,150,778,0.0006637507003445838,0.00030441466262952116,0.00038520561879394383,0.0004067687609282681,0.0007386184462787544,0.0004997516377950143,0.00016963265277567284
ARQ64,64,199,778,0.00040191054994004354,0.00011212713881749334,3.2360154810890915e-05,0.00012050430739453171,0.0001272383196479797,0.00015882809412218782,0.00012627812613983066
ARQ64,64,250,778,0.0007449163796663925,0.00032459790047141725,0.0007595739973476157,0.0003874926320859231,0.00028642365205450913,0.0005006009123251715,0.00020803824091042563
ARQ64,64,299,778,0.00021928710151163008,0.0002509817460289317,0.0002142573392726869,0.00022774228055595812,8.299930676002986e-05,0.00019905355482584733,5.937797570270583e-05
ARQ64,64,350,778,0.275648376813634,0.0004027979472690883,0.0002582250039283366,0.00019732129987040444,0.00014403233408535388,0.05533015067975744,0.11015914703383962
ARQ64,64,399,778,0.00029878419177533174,0.00017903144710961576,0.000279733931863045,0.0002836365131230209,0.00034760558300238467,0.0002777583333746796,5.496576945731791e-05
ARQ64,64,450,778,0.00015059169611081777,0.0002767276410986999,0.0004778798720669321,0.00024227911032853746,0.0004363967083950591,0.00031677500560000927,0.00012250261380680129
ARQ64,64,499,778,0.0001411758258618647,0.0006716482051415368,0.00010925781479454599,0.00021527272379898933,0.00013833376647380647,0.0002551376672141487,0.00021117842019135574
ARQ64,64,550,778,0.00047191421415184527,0.00026745633288307794,0.00017872048275338867,0.00011622764825667467,0.0005042538973033184,0.00030771451506966097,0.00015525248578718574
ARQ64,64,600,778,0.0006103590114798863,0.0013812665040313732,0.00040436256895191034,0.0007303727271391836,0.0005937089287908748,0.0007440139480786456,0.0003352894878220945
ARQ64,64,649,778,0.00038915994239211674,0.0001745196887487017,0.26241447241339244,0.00021756414114177194,0.00017724151173985665,0.052674591539482986,0.10486996997618886
ARQ64,64,700,778,0.00039976693715289003,0.00025060843516257593,0.00019193269887182396,0.00022947284880501685,0.00047328265180112794,0.00030901271435868695,0.00010832019328771585
ARQ64,64,749,778,0.0001784775268559009,0.00030206237902900715,0.00023706571066264655,0.00043111805655902675,0.00024316365153732205,0.0002783774649287807,8.581064596956701e-05
ARQ64,64,800,778,0.00017613072661333716,0.0006404709005437325,0.0002759486537252087,0.0002338343166775303,0.00040138617216143755,0.00034555415394424925,0.00016499918006537254
ARQ64,64,849,778,0.00028461794799088206,0.0003661062283099794,0.0004607567559029019,0.0005487659806684835,0.22762484396070734,0.04585701817471592,0.09088395621977689
ARQ64,64,900,778,0.0001701539314672118,0.00025981432227126786,0.00024637264425109607,0.00018289110819750932,0.00023408398956235033,0.00021866319914988708,3.558601017570726e-05
ARQ64,64,949,778,0.00031928243903544255,0.00030956249549558807,0.0005868985347849546,0.00033793473562153213,0.00023720038981717257,0.000358175718950938,0.00011936061902110805
ARQ64,64,1000,778,0.00030342728678078856,0.00042021763387310783,0.0002891514885413926,0.00025861776288365945,0.0003022694715764374,0.0003147367287310772,5.5160674707832255e-05
ARQ64,64,1049,778,0.0002350813784730798,0.00041903378053878744,0.00015087340760233236,0.00020000730153350602,0.00022238646536910285,0.0002454764667033617,9.141173992350912e-05
ARQ128,128,50,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARQ128,128,99,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
